state,origin,ages_ranges,genders,behavior,expat_population_wave4,facebook_population_wave4,expat_total_population_october,dest_state_fips,dest_state_name,dest_state_letter,dest_state_FB_code,origin_ACS_bpl,origin_ACS_name,origin_FB_code,sex,age_group,nof_foreign_born,nof_residents,frac_foreign_born
Oklahoma,Puerto Rico,ages_55_59,2,6.01952E+12,70,65000,190000,40,Oklahoma,OK,3879,110,Puerto Rico,6.01952E+12,2,ages_55_59,14,122615,0.000114179
Oklahoma,Romania,ages_55_59,2,6.02715E+12,20,65000,190000,40,Oklahoma,OK,3879,456,Romania,6.02715E+12,2,ages_55_59,0,122615,0
Oklahoma,Russia,ages_55_59,2,6.025E+12,20,65000,190000,40,Oklahoma,OK,3879,465,Russia,6.025E+12,2,ages_55_59,61,122615,0.000497492
Oklahoma,Saudi Arabia,ages_55_59,2,6.025E+12,20,65000,190000,40,Oklahoma,OK,3879,533,Saudi Arabia,6.025E+12,2,ages_55_59,0,122615,0
Oklahoma,Singapore,ages_55_59,2,6.02352E+12,20,65000,190000,40,Oklahoma,OK,3879,516,Singapore,6.02352E+12,2,ages_55_59,0,122615,0
Oklahoma,South Korea,ages_55_59,2,6.02715E+12,30,65000,190000,40,Oklahoma,OK,3879,502,South Korea,6.02715E+12,2,ages_55_59,173,122615,0.00141092
Oklahoma,Spain,ages_55_59,2,6.01937E+12,20,65000,190000,40,Oklahoma,OK,3879,438,Spain,6.01937E+12,2,ages_55_59,165,122615,0.001345675
Oklahoma,Turkey,ages_55_59,2,6.01937E+12,20,65000,190000,40,Oklahoma,OK,3879,542,Turkey,6.01937E+12,2,ages_55_59,0,122615,0
Oklahoma,UAE,ages_55_59,2,6.02352E+12,20,65000,190000,40,Oklahoma,OK,3879,543,UAE,6.02352E+12,2,ages_55_59,0,122615,0
Oklahoma,UK,ages_55_59,2,6.02135E+12,110,65000,190000,40,Oklahoma,OK,3879,413,UK,6.02135E+12,2,ages_55_59,194,122615,0.001582188
Oklahoma,Vietnam,ages_55_59,2,6.02715E+12,210,65000,190000,40,Oklahoma,OK,3879,518,Vietnam,6.02715E+12,2,ages_55_59,630,122615,0.005138034
Oklahoma,Australia,ages_55_59,1,6.02135E+12,30,97000,190000,40,Oklahoma,OK,3879,700,Australia,6.02135E+12,1,ages_55_59,0,118400,0
Oklahoma,Austria,ages_55_59,1,6.02368E+12,20,97000,190000,40,Oklahoma,OK,3879,450,Austria,6.02368E+12,1,ages_55_59,139,118400,0.001173986
Oklahoma,Canada,ages_55_59,1,6.0194E+12,110,97000,190000,40,Oklahoma,OK,3879,150,Canada,6.0194E+12,1,ages_55_59,0,118400,0
Oklahoma,China,ages_55_59,1,6.01945E+12,20,97000,190000,40,Oklahoma,OK,3879,500,China,6.01945E+12,1,ages_55_59,0,118400,0
Oklahoma,France,ages_55_59,1,6.01937E+12,20,97000,190000,40,Oklahoma,OK,3879,421,France,6.01937E+12,1,ages_55_59,286,118400,0.002415541
Oklahoma,Germany,ages_55_59,1,6.01937E+12,210,97000,190000,40,Oklahoma,OK,3879,453,Germany,6.01937E+12,1,ages_55_59,690,118400,0.005827703
Oklahoma,Greece,ages_55_59,1,6.02368E+12,20,97000,190000,40,Oklahoma,OK,3879,433,Greece,6.02368E+12,1,ages_55_59,0,118400,0
Oklahoma,Hungary,ages_55_59,1,6.0194E+12,20,97000,190000,40,Oklahoma,OK,3879,454,Hungary,6.0194E+12,1,ages_55_59,0,118400,0
Oklahoma,India,ages_55_59,1,6.01692E+12,130,97000,190000,40,Oklahoma,OK,3879,521,India,6.01692E+12,1,ages_55_59,229,118400,0.001934122
Oklahoma,Indonesia,ages_55_59,1,6.01956E+12,20,97000,190000,40,Oklahoma,OK,3879,512,Indonesia,6.01956E+12,1,ages_55_59,0,118400,0
Oklahoma,Ireland,ages_55_59,1,6.0194E+12,20,97000,190000,40,Oklahoma,OK,3879,414,Ireland,6.0194E+12,1,ages_55_59,0,118400,0
Oklahoma,Israel,ages_55_59,1,6.025E+12,20,97000,190000,40,Oklahoma,OK,3879,534,Israel,6.025E+12,1,ages_55_59,0,118400,0
Oklahoma,Italy,ages_55_59,1,6.0194E+12,20,97000,190000,40,Oklahoma,OK,3879,434,Italy,6.0194E+12,1,ages_55_59,0,118400,0
Oklahoma,Japan,ages_55_59,1,6.02368E+12,20,97000,190000,40,Oklahoma,OK,3879,501,Japan,6.02368E+12,1,ages_55_59,251,118400,0.002119932
Oklahoma,Malaysia,ages_55_59,1,6.02715E+12,20,97000,190000,40,Oklahoma,OK,3879,514,Malaysia,6.02715E+12,1,ages_55_59,0,118400,0
Oklahoma,Mexico,ages_55_59,1,6.02368E+12,1200,97000,190000,40,Oklahoma,OK,3879,200,Mexico,6.02368E+12,1,ages_55_59,2546,118400,0.021503378
Oklahoma,Nepal,ages_55_59,1,6.02336E+12,20,97000,190000,40,Oklahoma,OK,3879,524,Nepal,6.02336E+12,1,ages_55_59,0,118400,0
Oklahoma,Philippines,ages_55_59,1,6.0188E+12,280,97000,190000,40,Oklahoma,OK,3879,515,Philippines,6.0188E+12,1,ages_55_59,0,118400,0
Oklahoma,Poland,ages_55_59,1,6.0194E+12,20,97000,190000,40,Oklahoma,OK,3879,455,Poland,6.0194E+12,1,ages_55_59,0,118400,0
Oklahoma,Portugal,ages_55_59,1,6.02135E+12,20,97000,190000,40,Oklahoma,OK,3879,436,Portugal,6.02135E+12,1,ages_55_59,0,118400,0
Oklahoma,Puerto Rico,ages_55_59,1,6.01952E+12,80,97000,190000,40,Oklahoma,OK,3879,110,Puerto Rico,6.01952E+12,1,ages_55_59,14,118400,0.000118243
Oklahoma,Romania,ages_55_59,1,6.02715E+12,20,97000,190000,40,Oklahoma,OK,3879,456,Romania,6.02715E+12,1,ages_55_59,0,118400,0
Oklahoma,Russia,ages_55_59,1,6.025E+12,20,97000,190000,40,Oklahoma,OK,3879,465,Russia,6.025E+12,1,ages_55_59,198,118400,0.001672297
Oklahoma,Saudi Arabia,ages_55_59,1,6.025E+12,20,97000,190000,40,Oklahoma,OK,3879,533,Saudi Arabia,6.025E+12,1,ages_55_59,0,118400,0
Oklahoma,Singapore,ages_55_59,1,6.02352E+12,20,97000,190000,40,Oklahoma,OK,3879,516,Singapore,6.02352E+12,1,ages_55_59,0,118400,0
Oklahoma,South Korea,ages_55_59,1,6.02715E+12,60,97000,190000,40,Oklahoma,OK,3879,502,South Korea,6.02715E+12,1,ages_55_59,0,118400,0
Oklahoma,Spain,ages_55_59,1,6.01937E+12,20,97000,190000,40,Oklahoma,OK,3879,438,Spain,6.01937E+12,1,ages_55_59,0,118400,0
Oklahoma,Turkey,ages_55_59,1,6.01937E+12,20,97000,190000,40,Oklahoma,OK,3879,542,Turkey,6.01937E+12,1,ages_55_59,168,118400,0.001418919
Oklahoma,UAE,ages_55_59,1,6.02352E+12,20,97000,190000,40,Oklahoma,OK,3879,543,UAE,6.02352E+12,1,ages_55_59,0,118400,0
Oklahoma,UK,ages_55_59,1,6.02135E+12,130,97000,190000,40,Oklahoma,OK,3879,413,UK,6.02135E+12,1,ages_55_59,103,118400,0.000869932
Oklahoma,Vietnam,ages_55_59,1,6.02715E+12,240,97000,190000,40,Oklahoma,OK,3879,518,Vietnam,6.02715E+12,1,ages_55_59,604,118400,0.005101351
Oregon,Australia,ages_15_19,2,6.02135E+12,30,71000,270000,41,Oregon,OR,3880,700,Australia,6.02135E+12,2,ages_15_19,114,113890,0.001000966
Oregon,Austria,ages_15_19,2,6.02368E+12,20,71000,270000,41,Oregon,OR,3880,450,Austria,6.02368E+12,2,ages_15_19,0,113890,0
Oregon,Canada,ages_15_19,2,6.0194E+12,80,71000,270000,41,Oregon,OR,3880,150,Canada,6.0194E+12,2,ages_15_19,479,113890,0.004205813
Oregon,China,ages_15_19,2,6.01945E+12,220,71000,270000,41,Oregon,OR,3880,500,China,6.01945E+12,2,ages_15_19,1011,113890,0.008876987
Oregon,France,ages_15_19,2,6.01937E+12,20,71000,270000,41,Oregon,OR,3880,421,France,6.01937E+12,2,ages_15_19,69,113890,0.000605848
Oregon,Germany,ages_15_19,2,6.01937E+12,60,71000,270000,41,Oregon,OR,3880,453,Germany,6.01937E+12,2,ages_15_19,63,113890,0.000553165
Oregon,Greece,ages_15_19,2,6.02368E+12,20,71000,270000,41,Oregon,OR,3880,433,Greece,6.02368E+12,2,ages_15_19,0,113890,0
Oregon,Hungary,ages_15_19,2,6.0194E+12,20,71000,270000,41,Oregon,OR,3880,454,Hungary,6.0194E+12,2,ages_15_19,0,113890,0
Oregon,India,ages_15_19,2,6.01692E+12,90,71000,270000,41,Oregon,OR,3880,521,India,6.01692E+12,2,ages_15_19,688,113890,0.006040917
Oregon,Indonesia,ages_15_19,2,6.01956E+12,30,71000,270000,41,Oregon,OR,3880,512,Indonesia,6.01956E+12,2,ages_15_19,0,113890,0
Oregon,Ireland,ages_15_19,2,6.0194E+12,20,71000,270000,41,Oregon,OR,3880,414,Ireland,6.0194E+12,2,ages_15_19,0,113890,0
Oregon,Israel,ages_15_19,2,6.025E+12,20,71000,270000,41,Oregon,OR,3880,534,Israel,6.025E+12,2,ages_15_19,0,113890,0
Oregon,Italy,ages_15_19,2,6.0194E+12,30,71000,270000,41,Oregon,OR,3880,434,Italy,6.0194E+12,2,ages_15_19,0,113890,0
Oregon,Japan,ages_15_19,2,6.02368E+12,80,71000,270000,41,Oregon,OR,3880,501,Japan,6.02368E+12,2,ages_15_19,227,113890,0.001993151
Oregon,Malaysia,ages_15_19,2,6.02715E+12,20,71000,270000,41,Oregon,OR,3880,514,Malaysia,6.02715E+12,2,ages_15_19,0,113890,0
Oregon,Mexico,ages_15_19,2,6.02368E+12,2200,71000,270000,41,Oregon,OR,3880,200,Mexico,6.02368E+12,2,ages_15_19,2636,113890,0.02314514
Oregon,Nepal,ages_15_19,2,6.02336E+12,20,71000,270000,41,Oregon,OR,3880,524,Nepal,6.02336E+12,2,ages_15_19,0,113890,0
Oregon,Philippines,ages_15_19,2,6.0188E+12,150,71000,270000,41,Oregon,OR,3880,515,Philippines,6.0188E+12,2,ages_15_19,437,113890,0.003837036
Oregon,Poland,ages_15_19,2,6.0194E+12,20,71000,270000,41,Oregon,OR,3880,455,Poland,6.0194E+12,2,ages_15_19,0,113890,0
Oregon,Portugal,ages_15_19,2,6.02135E+12,20,71000,270000,41,Oregon,OR,3880,436,Portugal,6.02135E+12,2,ages_15_19,63,113890,0.000553165
Oregon,Puerto Rico,ages_15_19,2,6.01952E+12,20,71000,270000,41,Oregon,OR,3880,110,Puerto Rico,6.01952E+12,2,ages_15_19,0,113890,0
Oregon,Romania,ages_15_19,2,6.02715E+12,20,71000,270000,41,Oregon,OR,3880,456,Romania,6.02715E+12,2,ages_15_19,64,113890,0.000561946
Oregon,Russia,ages_15_19,2,6.025E+12,40,71000,270000,41,Oregon,OR,3880,465,Russia,6.025E+12,2,ages_15_19,497,113890,0.00436386
Oregon,Saudi Arabia,ages_15_19,2,6.025E+12,20,71000,270000,41,Oregon,OR,3880,533,Saudi Arabia,6.025E+12,2,ages_15_19,0,113890,0
Oregon,Singapore,ages_15_19,2,6.02352E+12,20,71000,270000,41,Oregon,OR,3880,516,Singapore,6.02352E+12,2,ages_15_19,0,113890,0
Oregon,South Korea,ages_15_19,2,6.02715E+12,100,71000,270000,41,Oregon,OR,3880,502,South Korea,6.02715E+12,2,ages_15_19,646,113890,0.00567214
Oregon,Spain,ages_15_19,2,6.01937E+12,20,71000,270000,41,Oregon,OR,3880,438,Spain,6.01937E+12,2,ages_15_19,0,113890,0
Oregon,Turkey,ages_15_19,2,6.01937E+12,20,71000,270000,41,Oregon,OR,3880,542,Turkey,6.01937E+12,2,ages_15_19,0,113890,0
Oregon,UAE,ages_15_19,2,6.02352E+12,20,71000,270000,41,Oregon,OR,3880,543,UAE,6.02352E+12,2,ages_15_19,0,113890,0
Oregon,UK,ages_15_19,2,6.02135E+12,70,71000,270000,41,Oregon,OR,3880,413,UK,6.02135E+12,2,ages_15_19,119,113890,0.001044868
Oregon,Vietnam,ages_15_19,2,6.02715E+12,230,71000,270000,41,Oregon,OR,3880,518,Vietnam,6.02715E+12,2,ages_15_19,110,113890,0.000965844
Oregon,Australia,ages_15_19,1,6.02135E+12,40,81000,270000,41,Oregon,OR,3880,700,Australia,6.02135E+12,1,ages_15_19,24,124356,0.000192994
Oregon,Austria,ages_15_19,1,6.02368E+12,20,81000,270000,41,Oregon,OR,3880,450,Austria,6.02368E+12,1,ages_15_19,0,124356,0
Oregon,Canada,ages_15_19,1,6.0194E+12,80,81000,270000,41,Oregon,OR,3880,150,Canada,6.0194E+12,1,ages_15_19,518,124356,0.00416546
Oregon,China,ages_15_19,1,6.01945E+12,220,81000,270000,41,Oregon,OR,3880,500,China,6.01945E+12,1,ages_15_19,1162,124356,0.009344141
Oregon,France,ages_15_19,1,6.01937E+12,40,81000,270000,41,Oregon,OR,3880,421,France,6.01937E+12,1,ages_15_19,0,124356,0
Oregon,Germany,ages_15_19,1,6.01937E+12,60,81000,270000,41,Oregon,OR,3880,453,Germany,6.01937E+12,1,ages_15_19,116,124356,0.000932806
Oregon,Greece,ages_15_19,1,6.02368E+12,20,81000,270000,41,Oregon,OR,3880,433,Greece,6.02368E+12,1,ages_15_19,0,124356,0
Oregon,Hungary,ages_15_19,1,6.0194E+12,20,81000,270000,41,Oregon,OR,3880,454,Hungary,6.0194E+12,1,ages_15_19,0,124356,0
Oregon,India,ages_15_19,1,6.01692E+12,60,81000,270000,41,Oregon,OR,3880,521,India,6.01692E+12,1,ages_15_19,240,124356,0.001929943
Oregon,Indonesia,ages_15_19,1,6.01956E+12,30,81000,270000,41,Oregon,OR,3880,512,Indonesia,6.01956E+12,1,ages_15_19,0,124356,0
Oregon,Ireland,ages_15_19,1,6.0194E+12,20,81000,270000,41,Oregon,OR,3880,414,Ireland,6.0194E+12,1,ages_15_19,52,124356,0.000418154
Oregon,Israel,ages_15_19,1,6.025E+12,20,81000,270000,41,Oregon,OR,3880,534,Israel,6.025E+12,1,ages_15_19,0,124356,0
Oregon,Italy,ages_15_19,1,6.0194E+12,30,81000,270000,41,Oregon,OR,3880,434,Italy,6.0194E+12,1,ages_15_19,0,124356,0
Oregon,Japan,ages_15_19,1,6.02368E+12,90,81000,270000,41,Oregon,OR,3880,501,Japan,6.02368E+12,1,ages_15_19,0,124356,0
Oregon,Malaysia,ages_15_19,1,6.02715E+12,20,81000,270000,41,Oregon,OR,3880,514,Malaysia,6.02715E+12,1,ages_15_19,0,124356,0
Oregon,Mexico,ages_15_19,1,6.02368E+12,2200,81000,270000,41,Oregon,OR,3880,200,Mexico,6.02368E+12,1,ages_15_19,5122,124356,0.041188202
Oregon,Nepal,ages_15_19,1,6.02336E+12,20,81000,270000,41,Oregon,OR,3880,524,Nepal,6.02336E+12,1,ages_15_19,0,124356,0
Oregon,Philippines,ages_15_19,1,6.0188E+12,220,81000,270000,41,Oregon,OR,3880,515,Philippines,6.0188E+12,1,ages_15_19,961,124356,0.007727814
Oregon,Poland,ages_15_19,1,6.0194E+12,20,81000,270000,41,Oregon,OR,3880,455,Poland,6.0194E+12,1,ages_15_19,0,124356,0
Oregon,Portugal,ages_15_19,1,6.02135E+12,20,81000,270000,41,Oregon,OR,3880,436,Portugal,6.02135E+12,1,ages_15_19,0,124356,0
Oregon,Puerto Rico,ages_15_19,1,6.01952E+12,20,81000,270000,41,Oregon,OR,3880,110,Puerto Rico,6.01952E+12,1,ages_15_19,0,124356,0
Oregon,Romania,ages_15_19,1,6.02715E+12,30,81000,270000,41,Oregon,OR,3880,456,Romania,6.02715E+12,1,ages_15_19,128,124356,0.001029303
Oregon,Russia,ages_15_19,1,6.025E+12,60,81000,270000,41,Oregon,OR,3880,465,Russia,6.025E+12,1,ages_15_19,820,124356,0.006593972
Oregon,Saudi Arabia,ages_15_19,1,6.025E+12,20,81000,270000,41,Oregon,OR,3880,533,Saudi Arabia,6.025E+12,1,ages_15_19,0,124356,0
Oregon,Singapore,ages_15_19,1,6.02352E+12,20,81000,270000,41,Oregon,OR,3880,516,Singapore,6.02352E+12,1,ages_15_19,0,124356,0
Oregon,South Korea,ages_15_19,1,6.02715E+12,110,81000,270000,41,Oregon,OR,3880,502,South Korea,6.02715E+12,1,ages_15_19,528,124356,0.004245875
Oregon,Spain,ages_15_19,1,6.01937E+12,20,81000,270000,41,Oregon,OR,3880,438,Spain,6.01937E+12,1,ages_15_19,437,124356,0.003514105
Oregon,Turkey,ages_15_19,1,6.01937E+12,20,81000,270000,41,Oregon,OR,3880,542,Turkey,6.01937E+12,1,ages_15_19,0,124356,0
Oregon,UAE,ages_15_19,1,6.02352E+12,20,81000,270000,41,Oregon,OR,3880,543,UAE,6.02352E+12,1,ages_15_19,0,124356,0
Oregon,UK,ages_15_19,1,6.02135E+12,80,81000,270000,41,Oregon,OR,3880,413,UK,6.02135E+12,1,ages_15_19,49,124356,0.00039403
Oregon,Vietnam,ages_15_19,1,6.02715E+12,300,81000,270000,41,Oregon,OR,3880,518,Vietnam,6.02715E+12,1,ages_15_19,706,124356,0.005677249
Oregon,Australia,ages_20_24,2,6.02135E+12,110,160000,270000,41,Oregon,OR,3880,700,Australia,6.02135E+12,2,ages_20_24,0,111488,0
Oregon,Austria,ages_20_24,2,6.02368E+12,20,160000,270000,41,Oregon,OR,3880,450,Austria,6.02368E+12,2,ages_20_24,0,111488,0
Oregon,Canada,ages_20_24,2,6.0194E+12,270,160000,270000,41,Oregon,OR,3880,150,Canada,6.0194E+12,2,ages_20_24,86,111488,0.000771383
Oregon,China,ages_20_24,2,6.01945E+12,920,160000,270000,41,Oregon,OR,3880,500,China,6.01945E+12,2,ages_20_24,1656,111488,0.014853617
Oregon,France,ages_20_24,2,6.01937E+12,90,160000,270000,41,Oregon,OR,3880,421,France,6.01937E+12,2,ages_20_24,0,111488,0
Oregon,Germany,ages_20_24,2,6.01937E+12,170,160000,270000,41,Oregon,OR,3880,453,Germany,6.01937E+12,2,ages_20_24,482,111488,0.004323335
Oregon,Greece,ages_20_24,2,6.02368E+12,20,160000,270000,41,Oregon,OR,3880,433,Greece,6.02368E+12,2,ages_20_24,0,111488,0
Oregon,Hungary,ages_20_24,2,6.0194E+12,20,160000,270000,41,Oregon,OR,3880,454,Hungary,6.0194E+12,2,ages_20_24,0,111488,0
Oregon,India,ages_20_24,2,6.01692E+12,390,160000,270000,41,Oregon,OR,3880,521,India,6.01692E+12,2,ages_20_24,1014,111488,0.009095149
Oregon,Indonesia,ages_20_24,2,6.01956E+12,130,160000,270000,41,Oregon,OR,3880,512,Indonesia,6.01956E+12,2,ages_20_24,0,111488,0
Oregon,Ireland,ages_20_24,2,6.0194E+12,30,160000,270000,41,Oregon,OR,3880,414,Ireland,6.0194E+12,2,ages_20_24,0,111488,0
Oregon,Israel,ages_20_24,2,6.025E+12,30,160000,270000,41,Oregon,OR,3880,534,Israel,6.025E+12,2,ages_20_24,0,111488,0
Oregon,Italy,ages_20_24,2,6.0194E+12,90,160000,270000,41,Oregon,OR,3880,434,Italy,6.0194E+12,2,ages_20_24,65,111488,0.000583022
Oregon,Japan,ages_20_24,2,6.02368E+12,280,160000,270000,41,Oregon,OR,3880,501,Japan,6.02368E+12,2,ages_20_24,242,111488,0.002170637
Oregon,Malaysia,ages_20_24,2,6.02715E+12,50,160000,270000,41,Oregon,OR,3880,514,Malaysia,6.02715E+12,2,ages_20_24,0,111488,0
Oregon,Mexico,ages_20_24,2,6.02368E+12,6100,160000,270000,41,Oregon,OR,3880,200,Mexico,6.02368E+12,2,ages_20_24,4347,111488,0.038990743
Oregon,Nepal,ages_20_24,2,6.02336E+12,60,160000,270000,41,Oregon,OR,3880,524,Nepal,6.02336E+12,2,ages_20_24,0,111488,0
Oregon,Philippines,ages_20_24,2,6.0188E+12,380,160000,270000,41,Oregon,OR,3880,515,Philippines,6.0188E+12,2,ages_20_24,470,111488,0.0042157
Oregon,Poland,ages_20_24,2,6.0194E+12,20,160000,270000,41,Oregon,OR,3880,455,Poland,6.0194E+12,2,ages_20_24,0,111488,0
Oregon,Portugal,ages_20_24,2,6.02135E+12,20,160000,270000,41,Oregon,OR,3880,436,Portugal,6.02135E+12,2,ages_20_24,0,111488,0
Oregon,Puerto Rico,ages_20_24,2,6.01952E+12,70,160000,270000,41,Oregon,OR,3880,110,Puerto Rico,6.01952E+12,2,ages_20_24,0,111488,0
Oregon,Romania,ages_20_24,2,6.02715E+12,90,160000,270000,41,Oregon,OR,3880,456,Romania,6.02715E+12,2,ages_20_24,0,111488,0
Oregon,Russia,ages_20_24,2,6.025E+12,210,160000,270000,41,Oregon,OR,3880,465,Russia,6.025E+12,2,ages_20_24,760,111488,0.006816877
Oregon,Saudi Arabia,ages_20_24,2,6.025E+12,300,160000,270000,41,Oregon,OR,3880,533,Saudi Arabia,6.025E+12,2,ages_20_24,0,111488,0
Oregon,Singapore,ages_20_24,2,6.02352E+12,20,160000,270000,41,Oregon,OR,3880,516,Singapore,6.02352E+12,2,ages_20_24,0,111488,0
Oregon,South Korea,ages_20_24,2,6.02715E+12,210,160000,270000,41,Oregon,OR,3880,502,South Korea,6.02715E+12,2,ages_20_24,15,111488,0.000134544
Oregon,Spain,ages_20_24,2,6.01937E+12,90,160000,270000,41,Oregon,OR,3880,438,Spain,6.01937E+12,2,ages_20_24,0,111488,0
Oregon,Turkey,ages_20_24,2,6.01937E+12,30,160000,270000,41,Oregon,OR,3880,542,Turkey,6.01937E+12,2,ages_20_24,0,111488,0
Oregon,UAE,ages_20_24,2,6.02352E+12,30,160000,270000,41,Oregon,OR,3880,543,UAE,6.02352E+12,2,ages_20_24,0,111488,0
Oregon,UK,ages_20_24,2,6.02135E+12,220,160000,270000,41,Oregon,OR,3880,413,UK,6.02135E+12,2,ages_20_24,0,111488,0
Oregon,Vietnam,ages_20_24,2,6.02715E+12,570,160000,270000,41,Oregon,OR,3880,518,Vietnam,6.02715E+12,2,ages_20_24,643,111488,0.005767437
Oregon,Australia,ages_20_24,1,6.02135E+12,90,160000,270000,41,Oregon,OR,3880,700,Australia,6.02135E+12,1,ages_20_24,0,119503,0
Oregon,Austria,ages_20_24,1,6.02368E+12,20,160000,270000,41,Oregon,OR,3880,450,Austria,6.02368E+12,1,ages_20_24,0,119503,0
Oregon,Canada,ages_20_24,1,6.0194E+12,270,160000,270000,41,Oregon,OR,3880,150,Canada,6.0194E+12,1,ages_20_24,622,119503,0.00520489
Oregon,China,ages_20_24,1,6.01945E+12,790,160000,270000,41,Oregon,OR,3880,500,China,6.01945E+12,1,ages_20_24,648,119503,0.005422458
Oregon,France,ages_20_24,1,6.01937E+12,80,160000,270000,41,Oregon,OR,3880,421,France,6.01937E+12,1,ages_20_24,0,119503,0
Oregon,Germany,ages_20_24,1,6.01937E+12,170,160000,270000,41,Oregon,OR,3880,453,Germany,6.01937E+12,1,ages_20_24,283,119503,0.002368141
Oregon,Greece,ages_20_24,1,6.02368E+12,20,160000,270000,41,Oregon,OR,3880,433,Greece,6.02368E+12,1,ages_20_24,0,119503,0
Oregon,Hungary,ages_20_24,1,6.0194E+12,20,160000,270000,41,Oregon,OR,3880,454,Hungary,6.0194E+12,1,ages_20_24,0,119503,0
Oregon,India,ages_20_24,1,6.01692E+12,320,160000,270000,41,Oregon,OR,3880,521,India,6.01692E+12,1,ages_20_24,297,119503,0.002485293
Oregon,Indonesia,ages_20_24,1,6.01956E+12,90,160000,270000,41,Oregon,OR,3880,512,Indonesia,6.01956E+12,1,ages_20_24,286,119503,0.002393245
Oregon,Ireland,ages_20_24,1,6.0194E+12,30,160000,270000,41,Oregon,OR,3880,414,Ireland,6.0194E+12,1,ages_20_24,0,119503,0
Oregon,Israel,ages_20_24,1,6.025E+12,20,160000,270000,41,Oregon,OR,3880,534,Israel,6.025E+12,1,ages_20_24,0,119503,0
Oregon,Italy,ages_20_24,1,6.0194E+12,70,160000,270000,41,Oregon,OR,3880,434,Italy,6.0194E+12,1,ages_20_24,215,119503,0.001799118
Oregon,Japan,ages_20_24,1,6.02368E+12,290,160000,270000,41,Oregon,OR,3880,501,Japan,6.02368E+12,1,ages_20_24,43,119503,0.000359824
Oregon,Malaysia,ages_20_24,1,6.02715E+12,50,160000,270000,41,Oregon,OR,3880,514,Malaysia,6.02715E+12,1,ages_20_24,0,119503,0
Oregon,Mexico,ages_20_24,1,6.02368E+12,5600,160000,270000,41,Oregon,OR,3880,200,Mexico,6.02368E+12,1,ages_20_24,6382,119503,0.053404517
Oregon,Nepal,ages_20_24,1,6.02336E+12,80,160000,270000,41,Oregon,OR,3880,524,Nepal,6.02336E+12,1,ages_20_24,0,119503,0
Oregon,Philippines,ages_20_24,1,6.0188E+12,420,160000,270000,41,Oregon,OR,3880,515,Philippines,6.0188E+12,1,ages_20_24,464,119503,0.003882748
Oregon,Poland,ages_20_24,1,6.0194E+12,20,160000,270000,41,Oregon,OR,3880,455,Poland,6.0194E+12,1,ages_20_24,0,119503,0
Oregon,Portugal,ages_20_24,1,6.02135E+12,20,160000,270000,41,Oregon,OR,3880,436,Portugal,6.02135E+12,1,ages_20_24,0,119503,0
Oregon,Puerto Rico,ages_20_24,1,6.01952E+12,60,160000,270000,41,Oregon,OR,3880,110,Puerto Rico,6.01952E+12,1,ages_20_24,0,119503,0
Oregon,Romania,ages_20_24,1,6.02715E+12,80,160000,270000,41,Oregon,OR,3880,456,Romania,6.02715E+12,1,ages_20_24,0,119503,0
Oregon,Russia,ages_20_24,1,6.025E+12,190,160000,270000,41,Oregon,OR,3880,465,Russia,6.025E+12,1,ages_20_24,893,119503,0.007472616
Oregon,Saudi Arabia,ages_20_24,1,6.025E+12,80,160000,270000,41,Oregon,OR,3880,533,Saudi Arabia,6.025E+12,1,ages_20_24,0,119503,0
Oregon,Singapore,ages_20_24,1,6.02352E+12,20,160000,270000,41,Oregon,OR,3880,516,Singapore,6.02352E+12,1,ages_20_24,0,119503,0
Oregon,South Korea,ages_20_24,1,6.02715E+12,200,160000,270000,41,Oregon,OR,3880,502,South Korea,6.02715E+12,1,ages_20_24,271,119503,0.002267725
Oregon,Spain,ages_20_24,1,6.01937E+12,60,160000,270000,41,Oregon,OR,3880,438,Spain,6.01937E+12,1,ages_20_24,0,119503,0
Oregon,Turkey,ages_20_24,1,6.01937E+12,20,160000,270000,41,Oregon,OR,3880,542,Turkey,6.01937E+12,1,ages_20_24,0,119503,0
Oregon,UAE,ages_20_24,1,6.02352E+12,20,160000,270000,41,Oregon,OR,3880,543,UAE,6.02352E+12,1,ages_20_24,0,119503,0
Oregon,UK,ages_20_24,1,6.02135E+12,210,160000,270000,41,Oregon,OR,3880,413,UK,6.02135E+12,1,ages_20_24,0,119503,0
Oregon,Vietnam,ages_20_24,1,6.02715E+12,650,160000,270000,41,Oregon,OR,3880,518,Vietnam,6.02715E+12,1,ages_20_24,868,119503,0.007263416
Oregon,Australia,ages_25_29,2,6.02135E+12,120,160000,270000,41,Oregon,OR,3880,700,Australia,6.02135E+12,2,ages_25_29,77,120661,0.000638152
Oregon,Austria,ages_25_29,2,6.02368E+12,20,160000,270000,41,Oregon,OR,3880,450,Austria,6.02368E+12,2,ages_25_29,0,120661,0
Oregon,Canada,ages_25_29,2,6.0194E+12,340,160000,270000,41,Oregon,OR,3880,150,Canada,6.0194E+12,2,ages_25_29,551,120661,0.004566513
Oregon,China,ages_25_29,2,6.01945E+12,560,160000,270000,41,Oregon,OR,3880,500,China,6.01945E+12,2,ages_25_29,756,120661,0.006265488
Oregon,France,ages_25_29,2,6.01937E+12,120,160000,270000,41,Oregon,OR,3880,421,France,6.01937E+12,2,ages_25_29,73,120661,0.000605001
